Unnamed: 0,Character,Dialogue,EpisodeNo,SEID,Season
11180,JERRY,"Elaine, let tell something show business. hard work! write ""Murphy Brown."" gotta watch show, study it, get sense characters, relate other.",23,S03E23,3
11181,ELAINE,"O.K., watch show? (mutters breath) God, asshole.",23,S03E23,3
11182,JERRY,say?,23,S03E23,3
11183,ELAINE,say anything.,23,S03E23,3
11184,JERRY,"heard something. (Looks TV) Elaine, Elaine! Kramer! Kramer's ""Murphy Brown""!",23,S03E23,3
11186,JERRY,"Look, is, he's sittin' desk!",23,S03E23,3
11188,KRAMER,"Oh, good morning, Miss Brown.",23,S03E23,3
11190,KRAMER,"Oh, I'm uh, Steven Snell.",23,S03E23,3
11192,KRAMER,Steven.,23,S03E23,3
11194,KRAMER,Oh - I'm familiar it.,23,S03E23,3
11196,GEORGE,Kramer Murphy Brown?,1,S04E01,4
11197,JERRY,Yeah.,1,S04E01,4
11198,GEORGE,sure?,1,S04E01,4
11199,JERRY,Yeah.,1,S04E01,4
11200,GEORGE,"Murphy Brown, TV show.",1,S04E01,4
11201,JERRY,"C'mon, ya?",1,S04E01,4
11202,GEORGE,Kramer Murphy Brown? son gun!,1,S04E01,4
11203,JERRY,"Something, it?",1,S04E01,4
11204,GEORGE,Candace Bergen!,1,S04E01,4
11205,JERRY,know!,1,S04E01,4
11206,GEORGE,I've always liked her. Remember 'Carnal Knowledge'?,1,S04E01,4
11207,JERRY,Sure.,1,S04E01,4
11208,GEORGE,show breasts that?,1,S04E01,4
11209,JERRY,really naked type.,1,S04E01,4
11210,GEORGE,can't believe missed Kramer. know asked go California.,1,S04E01,4
11211,JERRY,did?,1,S04E01,4
11212,GEORGE,"Yeah, turned down.",1,S04E01,4
11213,JERRY,come tell me?,1,S04E01,4
11214,GEORGE,asked keep secret.,1,S04E01,4
11215,JERRY,never keep secret.,1,S04E01,4
11216,GEORGE,know. like record. previous record Joni Hirsch asked tell anybody slept together. Kept lid 28 seconds.,1,S04E01,4
11217,JERRY,"Well, come long way.",1,S04E01,4
11218,GEORGE,I've matured.,1,S04E01,4
11219,JERRY,"Hey listen, Tonight Show called me, want come show 28th they're giving two free tickets LA. wanna go?",1,S04E01,4
11220,GEORGE,free ticket?,1,S04E01,4
11221,JERRY,"Yeah, fact could track Kramer. always felt bad way left, know? mess. never taken back keys.",1,S04E01,4
11222,GEORGE,accommodations?,1,S04E01,4
11223,JERRY,taken care of.,1,S04E01,4
11224,GEORGE,"meal allowance? seat assignments? Could Kosher meal? hear Kosher meal good. need clothes. Gotta get haircut. Gonna to, refill allergy medication. Oh, need hat? need hat, I? Could Universal tour? Backdraft exhibit now, looks cool me...",1,S04E01,4
11225,KRAMER,"acting technique, personal acting technique working color, imagining color, finding emotional vibrational mood connected color. See, look scripts, see lines special color, memorize language, memorize color. way go red, yellow, green, blue. full palette emotions.",1,S04E01,4
11227,KRAMER,"Uh, you?",1,S04E01,4
11229,KRAMER,"Well, just--",1,S04E01,4
11231,KRAMER,"Alright, we'll talk little later. actor?",1,S04E01,4
11233,KRAMER,"Uh, yeah, uh, Candace Bergen please.",1,S04E01,4
11235,KRAMER,"Ah, well, tell Kramer.",1,S04E01,4
11236,KRAMER,"Alright I'll uh, I'll call home. (To man waiting behind him) Go ahead, yours.",1,S04E01,4
11238,KRAMER,"Oh, uh, Helena, you?",1,S04E01,4
11240,KRAMER,"Well, that's uh, 58 years.",1,S04E01,4
11242,KRAMER,"Yeah, right, right, yeah, yeah, Shemp, right?",1,S04E01,4
11244,KRAMER,"Uh huh, right.",1,S04E01,4
11246,KRAMER,Right.,1,S04E01,4
11248,KRAMER,Uh huh.,1,S04E01,4
11250,KRAMER,Right.,1,S04E01,4
11252,KRAMER,Really.,1,S04E01,4
11254,KRAMER,Really?,1,S04E01,4
11256,KRAMER,Well remember part.,1,S04E01,4
11258,KRAMER,"Oh, yeah, yeah, were, good.",1,S04E01,4
11260,KRAMER,"Well, unusual choice stooges.",1,S04E01,4
11262,KRAMER,"Uh, well, uh, know can't right now, know, uh, got big meeting, got people interested movie treatment. So, uh, guess we'll make another time, alright?",1,S04E01,4
11264,KRAMER,"Helena, wrong, know I'm sensitive all.",1,S04E01,4
11266,JERRY,this?,1,S04E01,4
11267,GEORGE,What?,1,S04E01,4
11268,JERRY,"We're going two day trip, you, Diana Ross?",1,S04E01,4
11269,GEORGE,happen dress based mood.,1,S04E01,4
11270,JERRY,Oh. essentially wear thing time.,1,S04E01,4
11271,GEORGE,"Seemingly. Seemingly. within basic framework many subtle variations, discernable acute observer, reflect many moods, many shades, many sides George Costanza.",1,S04E01,4
11272,JERRY,(referring George's outfit) mood this.,1,S04E01,4
11273,GEORGE,Morning Mist.,1,S04E01,4
11284,JERRY,"Look guy, he's like cat burglar. thinks goes real slow machine detect him.",1,S04E01,4
11285,GEORGE,Personally I'm little nervous going things. I'm afraid I'm gonna step another dimension.,1,S04E01,4
11286,JERRY,go.,1,S04E01,4
11287,GEORGE,"Heh he, made it.",1,S04E01,4
11291,JERRY,Anklets?,1,S04E01,4
11293,JERRY,Really?,1,S04E01,4
11296,GEORGE,bag?,1,S04E01,4
11298,JERRY,here?,1,S04E01,4
11300,GEORGE,knife?,1,S04E01,4
11303,GEORGE,Moisturizer?,1,S04E01,4
11305,GEORGE,"No, uh... use it.",1,S04E01,4
11307,JERRY,"(facing lengthening line behind him) Ladies gentlemen, implore you.",1,S04E01,4
11310,JERRY,That's it?,1,S04E01,4
11312,JERRY,Alright.,1,S04E01,4
11313,GEORGE,"C'mon Jerry, let's go. about?",1,S04E01,4
11314,JERRY,must iron rich blood.,1,S04E01,4
11315,GEORGE,"go, LA.",1,S04E01,4
11316,JERRY,"Coast,",1,S04E01,4
11317,GEORGE,"La-la Land. got window seat, right?",1,S04E01,4
11318,JERRY,said that?,1,S04E01,4
11319,GEORGE,called it.,1,S04E01,4
11320,JERRY,Oh no.,1,S04E01,4
11321,GEORGE,"mean, oh no.",1,S04E01,4
11322,KRAMER,"Oh ah, yeah, I'm audition.",1,S04E01,4
11324,KRAMER,"Uh, let's see... well.",1,S04E01,4
11325,KRAMER,scream good.,1,S04E01,4
11328,KRAMER,"Oh yeah, yeah, got 20 copies.",1,S04E01,4
11330,KRAMER,Really.,1,S04E01,4
11332,KRAMER,Um-hm.,1,S04E01,4
11334,KRAMER,"Wait wait, hold it, hold it. Look who's there. look, look! Fred Savage.",1,S04E01,4
11336,KRAMER,"He'd perfect movie. once-in-a-lifetime opportunity. (takes deep breath) gotta go there, gotta give copy treatment.",1,S04E01,4
11338,KRAMER,"Well, I'm little nervous. OK, gotta relax. Phew. Wish luck, huh?",1,S04E01,4
11339,KRAMER,"Hey. Oh, frighten you? I'm crazy. mean, may look weird, I'm like you, I'm regular guy trying make business. know really like work, the, uh...",1,S04E01,4
11341,KRAMER,"Yeah, can't remember name it.",1,S04E01,4
11343,KRAMER,"Yeah, mind's blank, I'm sorta nervous, know, uh...",1,S04E01,4
11345,KRAMER,"Ok, got this...",1,S04E01,4
11346,KRAMER,"Stupid table. know, I'm normally like this, usually I'm cool charming, mean bother anything think fate happened time me.",1,S04E01,4
11348,KRAMER,got treatment think great in.,1,S04E01,4
11350,KRAMER,I'd like give you.,1,S04E01,4
11352,KRAMER,"(bumping lamp) Alright, excuse me. Uh wait, wait.",1,S04E01,4
11353,JERRY,"Yeah, Kramer. K-R-A-M-E-R. Uh, know, wavy? George, would describe Kramer's hair?",1,S04E01,4
11354,GEORGE,Curly.,1,S04E01,4
11355,JERRY,Wavy.,1,S04E01,4
11356,GEORGE,What'd ask for?,1,S04E01,4
11357,JERRY,"Yeah, I'll hold on. Hey George, see piece paper nightstand here, like crumpled up, like napkin?",1,S04E01,4
11358,GEORGE,Nope.,1,S04E01,4
11359,JERRY,"'Cause like three jokes it, perfectly worded way wanted it. Can't find it. Hello?",1,S04E01,4
11361,JERRY,"know, 6-3, George, tall Kramer?",1,S04E01,4
11362,GEORGE,"got shampoo, conditioner, body lotion! Jerry, body",1,S04E01,4
11363,JERRY,6-3.,1,S04E01,4
11364,GEORGE,"Ooh, shower cap!",1,S04E01,4
11365,JERRY,Coming.,1,S04E01,4
11367,GEORGE,"Oh good, good, come in. Come in, welcome. I'm George. Jerry, there, phone, that's Jerry. are, um?",1,S04E01,4
11369,GEORGE,"Lupe. That's nice, nice. Listen, going making bed morning?",1,S04E01,4
11371,GEORGE,Fine. Excellent. Could favor? Could tuck blankets in? 'Cause can't sleep tucked in.,1,S04E01,4
11373,GEORGE,"Yes, like able take blankets swish swirl them, know mean? know, like tucked in. like lot room, know like toes pointed air. like scrunch blankets.",1,S04E01,4
11375,GEORGE,"Exactly, know I'm talking about, right?",1,S04E01,4
11377,GEORGE,"Uh, Jerry, want blankets tucked in?",1,S04E01,4
11378,JERRY,"Excuse me, what?",1,S04E01,4
11379,GEORGE,want blankets tucked in?,1,S04E01,4
11380,JERRY,blankets?,1,S04E01,4
11381,GEORGE,Lupe makes beds morning.,1,S04E01,4
11382,JERRY,"know, whatever do.",1,S04E01,4
11384,JERRY,"Tuck in, tuck in.",1,S04E01,4
11385,GEORGE,"Alright, that's one tuck one no-tuck.",1,S04E01,4
11387,GEORGE,"Yeah. One second sweetheart. Jerry, really think it'd easier tuck.",1,S04E01,4
11388,JERRY,"Excuse me, fine, want tuck, put no-tuck.",1,S04E01,4
11390,JERRY,"Uh, hang second, know what? Changed mind, make tuck.",1,S04E01,4
11391,GEORGE,said tucking.,1,S04E01,4
11392,JERRY,I'm tucking! Hello? Hello? hung me. know Kramer anyway.,1,S04E01,4
11393,GEORGE,"Alrighty, so. That's one tuck one no-tuck. Got that?",1,S04E01,4
11394,JERRY,"Excuse me, um, see piece paper nightstand earlier today crumpled like napkin?",1,S04E01,4
11396,JERRY,"Oh, okay, thanks.",1,S04E01,4
11398,GEORGE,Thank you.,1,S04E01,4
11400,GEORGE,"Alright, Lupe, bye-bye now.",1,S04E01,4
11402,GEORGE,Bye-bye.,1,S04E01,4
11403,JERRY,"can't believe threw out. like perfect wording whole joke gonna X-ray counter airport, gonna Tonight Show, can't remember it.",1,S04E01,4
11404,GEORGE,"Well want do, left night table.",1,S04E01,4
11405,JERRY,They're supposed take everything throw out!,1,S04E01,4
11406,GEORGE,"Hey, hey, hey! Lupe's fault, left out.",1,S04E01,4
11407,JERRY,"Alright, get thing together let's get here.",1,S04E01,4
11408,GEORGE,"Alright, now. mood in, mood in?",1,S04E01,4
11409,GEORGE,tucked.,1,S04E01,4
11410,JERRY,like tucked.,1,S04E01,4
11411,GEORGE,Nobody tucks anymore.,1,S04E01,4
11426,GEORGE,"exciting! Tonight Show, NBC, else show?",1,S04E01,4
11427,JERRY,know.,1,S04E01,4
11428,GEORGE,Might meet celebrity.,1,S04E01,4
11429,JERRY,can't believe threw napkin.,1,S04E01,4
11430,GEORGE,"worried about, know it.",1,S04E01,4
11431,JERRY,gonna alright here?,1,S04E01,4
11432,GEORGE,"Yeah yeah yeah yeah, go. Go business, I'll wander around.",1,S04E01,4
11433,JERRY,"Alright, wander far, I'll meet back fifteen minutes.",1,S04E01,4
11434,GEORGE,"Go, go, go, worry it.",1,S04E01,4
11435,GEORGE,Hey. (pointing him) Corbin Bernsen.,1,S04E01,4
11437,GEORGE,Big fan! Big fan.,1,S04E01,4
11439,GEORGE,"Hey, grew beard, huh?",1,S04E01,4
11441,GEORGE,"Hey. know, case guys L.A. Law.",1,S04E01,4
11443,GEORGE,"...so mind you, point I'm going two three weeks. goes town asks feed cat. time, there's lot stuff going life and, uh, slips mind days. Maybe week. week, five, six days.",1,S04E01,4
11445,GEORGE,"Well, damnedest thing. cat dies. comes back town, finds cat lying carpet stiff board.",1,S04E01,4
11447,GEORGE,"That's says. say, listen. old cat. died natural causes. get this, tells gotta buy brand new cat. say listen, honey. First all, pretty old cat. I'm gonna buy brand new cat replace old dying cat. second all, go garbage, find new cat fifteen seconds. say, show autopsy report says cat died starvation, spring new cat. says something me, like, uh, dunno, get hell here, breaks me. think would great case L.A. Law?",1,S04E01,4
11448,GEORGE,wanna tell run show.,1,S04E01,4
11450,GEORGE,"really, enough bar already.",1,S04E01,4
11452,GEORGE,"Seriously, though changing setting?",1,S04E01,4
11454,GEORGE,"Really? people meet places besides bar, huh?",1,S04E01,4
11456,GEORGE,rec room? Huh? community center.,1,S04E01,4
11458,GEORGE,Yeah?,1,S04E01,4
11460,GEORGE,"Fabulous, I'll think George, thank you!",1,S04E01,4
11461,JERRY,How's going?,1,S04E01,4
11462,GEORGE,Great! Great! actually two meaningful intelligent conversations Corbin Bernsen George Wendt.,1,S04E01,4
11463,JERRY,Really?,1,S04E01,4
11464,GEORGE,"Yeah, yeah, fan talk, gushing, know? Actual conversation, incredibly articulate!",1,S04E01,4
11465,JERRY,got toilet paper heel there.,1,S04E01,4
11475,JERRY,"I'm going airport put bag little uh, uh, uh, uh, conveyor belt.",1,S04E01,4
11477,JERRY,terrible.,1,S04E01,4
11478,GEORGE,"you, crazy? fine.",1,S04E01,4
11479,JERRY,"Nah, hear end? remember trying say, whole thing the, uh...",1,S04E01,4
11480,GEORGE,Conveyor belt.,1,S04E01,4
11481,JERRY,Yeah. threw napkin.,1,S04E01,4
11482,GEORGE,"can't believe, blaming Lupe?",1,S04E01,4
11483,JERRY,"Yes, Lupe. I'm blaming Lupe.",1,S04E01,4
11485,GEORGE,"He's lamb(?), he's loose!",2,S04E02,4
11486,JERRY,"Would let go arm?! I'm trying drive, getting us killed!",2,S04E02,4
11487,GEORGE,"supposed do? situation like this? call lawyer, call police?",2,S04E02,4
11488,JERRY,Obviously we're gonna call police tell he's guy.,2,S04E02,4
11489,GEORGE,Hope he's guy.,2,S04E02,4
11490,JERRY,guy...nah.,2,S04E02,4
11491,GEORGE,"God, I'm starved, I'm weak hunger.",2,S04E02,4
11492,JERRY,think food time like this?,2,S04E02,4
11493,GEORGE,Time like what? I'm hungry. stomach know Kramer's wanted.,2,S04E02,4
11494,JERRY,"told breakfast, breakfast!",2,S04E02,4
11495,GEORGE,"breakfast, lunchtime! three hour time difference threw me. wanted tuna fish sandwich, serve tuna fish sandwich, serving breakfast.",2,S04E02,4
11496,JERRY,eggs.,2,S04E02,4
11497,GEORGE,lunch? eats eggs lunch?,2,S04E02,4
11498,JERRY,ever heard egg salad?,2,S04E02,4
11499,GEORGE,say something then?,2,S04E02,4
11500,JERRY,I've gotta tell existence egg salad?,2,S04E02,4
11501,GEORGE,"need food, Jerry. feel faint, I'm getting light headed.",2,S04E02,4
11502,JERRY,"I've gotta call police, there's pay phone there.",2,S04E02,4
11503,GEORGE,"Pay phone L.A., look miracle.",2,S04E02,4
11504,JERRY,change. got change?,2,S04E02,4
11505,GEORGE,"No, change. never carry change.",2,S04E02,4
11506,JERRY,"Well, need change twenties.",2,S04E02,4
11507,GEORGE,ten.,2,S04E02,4
11508,JERRY,"So, break it.",2,S04E02,4
11509,GEORGE,hate asking change. always make face. Like I'm asking donate kidney.,2,S04E02,4
11510,JERRY,"So, buy something.",2,S04E02,4
11511,GEORGE,What?,2,S04E02,4
11512,JERRY,"know, mints TicTacs.",2,S04E02,4
11513,GEORGE,Breath problem?,2,S04E02,4
11514,JERRY,"No, want change.",2,S04E02,4
11515,GEORGE,Tell me.,2,S04E02,4
11516,JERRY,"breath fine. delightful, delicious.",2,S04E02,4
11517,GEORGE,"know, eaten anything.",2,S04E02,4
11518,JERRY,wanna call police!,2,S04E02,4
11519,GEORGE,call 911?,2,S04E02,4
11520,JERRY,emergency?,2,S04E02,4
11521,GEORGE,course is.,2,S04E02,4
11522,JERRY,emergency?,2,S04E02,4
11523,GEORGE,friend accused serial killer. think qualifies.,2,S04E02,4
11524,JERRY,"right, I'll call 911. Think it? Could've done it? done it? could've done it? be? Could it? Hello 911? you? I'm sorry reflex...I know emergency number...it emergency...my friend accused smog strangler know it...they're putting trough detective charge investigation...what name? I? I'm eh...George Costanza...",2,S04E02,4
11525,GEORGE,What's matter you? crazy? using name?!,2,S04E02,4
11526,JERRY,"Oh, baby! scared of?",2,S04E02,4
11527,GEORGE,"scared of? I'm scared thing are, everything! use name?",2,S04E02,4
11528,JERRY,"name good name, Costanza. Sounds like stands something, they'll believe us.",2,S04E02,4
11529,GEORGE,Really?,2,S04E02,4
11530,JERRY,Sure.,2,S04E02,4
11531,GEORGE,think so?,2,S04E02,4
11532,JERRY,"Oh yeah. Yes important information regarding smog strangler. (George leans close) would suck mint something. come right now? suppose, located? that? know are. we?",2,S04E02,4
11533,GEORGE,know.,2,S04E02,4
11534,JERRY,"know. says ask somebody, ask guy.",2,S04E02,4
11535,GEORGE,"Excuse me, we?",2,S04E02,4
11537,JERRY,"Hey, know I'm phone police! guy gave wise answer. Ask woman.",2,S04E02,4
11538,GEORGE,Excuse Ms. street on?,2,S04E02,4
11540,GEORGE,know?,2,S04E02,4
11542,GEORGE,come know street on?,2,S04E02,4
11544,JERRY,"George, says phone. 12145 Ventura Boulevard. Aha, ok...do know 101 is? (George shakes head) No...do know 170 is? (George shakes head) No...do know 134 is? (George looks Jerry) No. Aha, ok. (Jerry hangs up) He's gonna send black white pick us up.",2,S04E02,4
11545,GEORGE,Black white?,2,S04E02,4
11546,JERRY,cop car.,2,S04E02,4
11547,GEORGE,say that?,2,S04E02,4
11548,JERRY,thought sounded kind cool.,2,S04E02,4
11549,GEORGE,"Oh yeah, real cool. cool guy.",2,S04E02,4
11550,JERRY,"Oh, are? guaranty you, Lupe going tuck covers in.",2,S04E02,4
11551,GEORGE,"I'll bet you, much?",2,S04E02,4
11552,JERRY,tip.,2,S04E02,4
11553,GEORGE,got bet.,2,S04E02,4
11554,JERRY,Ok.,2,S04E02,4
11555,GEORGE,much tip chamber maid?,2,S04E02,4
11558,GEORGE,"Hi, guys? Listen, either one like mint piece gum or...",2,S04E02,4
11559,GEORGE,"Jerry, would favor, close window.",2,S04E02,4
11560,JERRY,"Hey, get here...hey officer, he's fooling around back here.",2,S04E02,4
11562,GEORGE,started it.,2,S04E02,4
11563,JERRY,not. guys gonna go red lights?,2,S04E02,4
11565,JERRY,could?,2,S04E02,4
11570,GEORGE,guys ever shot anybody?,2,S04E02,4
11572,GEORGE,"Hey, flip siren?",2,S04E02,4
11573,JERRY,bothering for?,2,S04E02,4
11574,GEORGE,"I'm asking, say no.",2,S04E02,4
11576,GEORGE,"Wohoo, check out.",2,S04E02,4
11577,JERRY,try it?,2,S04E02,4
11579,JERRY,Scared hell guy.,2,S04E02,4
11580,GEORGE,"know never understood? change siren noise? kid always ""waaaa, waaaa"", know ""woo-woo-woo-woo-woo"". that, research? find woo-woo effective waa?",2,S04E02,4
11581,JERRY,"Yeah, English sirens, know...eee-aaa-eee-aaa-eee-aaa...",2,S04E02,4
11584,KRAMER,I'm dizzy.,2,S04E02,4
11585,JERRY,Nice shotgun.,2,S04E02,4
11587,JERRY,Clean whistle.,2,S04E02,4
11588,GEORGE,could eat shotgun.,2,S04E02,4
11589,JERRY,"that, 12 gauge?",2,S04E02,4
11591,JERRY,12 gauge. Seems popular gauge.,2,S04E02,4
11592,GEORGE,favorite.,2,S04E02,4
11593,JERRY,"Mine too, love 12 gauge.",2,S04E02,4
11594,GEORGE,Makes 11 gauge look like cap pistol.,2,S04E02,4
11598,JERRY,5-19? What's 5-19?,2,S04E02,4
11599,GEORGE,Where?,2,S04E02,4
11602,JERRY,can't believe this. 5-19?,2,S04E02,4
11603,GEORGE,"Where, where? can't see.",2,S04E02,4
11606,JERRY,Pull over? can't pull over.,2,S04E02,4
11607,GEORGE,doing? think going?,2,S04E02,4
11608,JERRY,Pull over? lieutenant waiting see us.,2,S04E02,4
11609,GEORGE,"Hey hey hey, we're rush here.",2,S04E02,4
11610,JERRY,appointment!,2,S04E02,4
11611,GEORGE,doing?!,2,S04E02,4
11612,JERRY,Great.,2,S04E02,4
11613,GEORGE,There's bag Pepperidge Farm cookies there.,2,S04E02,4
11614,JERRY,flavor?,2,S04E02,4
11615,GEORGE,Milano.,2,S04E02,4
11616,JERRY,Cops eating Milanos. crazy town this?,2,S04E02,4
11617,GEORGE,take some?,2,S04E02,4
11618,JERRY,think that's 5-19.,2,S04E02,4
11619,GEORGE,I'm starving...,2,S04E02,4
11620,JERRY,They're busting guy.,2,S04E02,4
11621,GEORGE,They're cuffing him.,2,S04E02,4
11622,JERRY,can't believe this.,2,S04E02,4
11623,GEORGE,Hi.,2,S04E02,4
11624,JERRY,"Hi, I'm Jerry.",2,S04E02,4
11625,GEORGE,"George, doing?",2,S04E02,4
11627,GEORGE,Nothing.,2,S04E02,4
11628,JERRY,Nothing.,2,S04E02,4
11631,JERRY,Hot out.,2,S04E02,4
11633,GEORGE,tip chamber maid.,2,S04E02,4
11635,JERRY,"No, dollar, two tops.",2,S04E02,4
11637,GEORGE,Narks?,2,S04E02,4
11638,JERRY,"Imagine, us narks?",2,S04E02,4
11639,GEORGE,"no, know actually friends serial killer.",2,S04E02,4
11641,GEORGE,"Oh, thank you.",2,S04E02,4
11642,JERRY,"Suspected serial killer, actually it.",2,S04E02,4
11643,GEORGE,"Yeah well, think.",2,S04E02,4
11644,JERRY,We're pretty sure.,2,S04E02,4
11646,JERRY,"Yeah, that's good tip!",2,S04E02,4
11648,JERRY,read Ann Landers.,2,S04E02,4
11653,JERRY,Kramer.,2,S04E02,4
11655,JERRY,wanna see what's happening.,2,S04E02,4
11656,GEORGE,know I'm this.,2,S04E02,4
11657,KRAMER,"Jerry, George!",2,S04E02,4
11660,KRAMER,know...,2,S04E02,4
11661,KRAMER,"Hey, doing? Jerry! George!",2,S04E02,4
11662,JERRY,We're fine. you?,2,S04E02,4
11663,KRAMER,"me? Fabulous, fabulous. I've got lot auditions, lot call backs I've got lot interest movie treatment. I'm development, I'm developed vehicles. there's lot energy here, man. know, vibe, powerful. I'm swept it. Yeah, I'm player.",2,S04E02,4
11664,GEORGE,player?,2,S04E02,4
11665,KRAMER,"Yeah, player...",2,S04E02,4
11666,JERRY,"Kramer, realize what's going here? know here?",2,S04E02,4
11667,KRAMER,"What? this? I'll couple hours. Hey, guess met today? Rick Savage, oh nice kid, really good kid. know, we're talking project together.",2,S04E02,4
11668,JERRY,"Kramer, arrested serial killer!",2,S04E02,4
